ID	Long	Lat	Present	Stable_noExpand	Stable_WhithExpand	Leading	Future	Trailing	prop_perda	Turnover_beta	Nestedness_beta	Dissimilarity_beta
5057	125.5	47.5	8	2	2	0	7	5	-0.125	0	0.066666667	0.066666667
5058	125.5	48.5	8	1	2	1	8	6	0	0	0	0
5059	125.5	49.5	8	2	2	0	7	5	-0.125	0	0.066666667	0.066666667
5060	125.5	50.5	8	0	1	1	7	6	-0.125	0	0.142857143	0.142857143
5061	125.5	51.5	7	1	1	0	6	5	-0.142857143	0	0.076923077	0.076923077
5062	125.5	52.5	7	1	3	2	8	5	0.142857143	0	0	0
5063	125.5	53.5	7	3	3	0	7	4	0	0	0	0
5064	125.5	54.5	2	0	0	0	2	2	0	0	0	0
5065	125.5	55.5	2	0	0	0	2	2	0	0	0	0
5066	125.5	56.5	3	0	0	0	3	3	0	0	0	0
5067	125.5	57.5	3	0	0	0	3	3	0	0	0	0
5068	125.5	58.5	3	0	0	0	3	3	0	0	0	0
5069	125.5	59.5	3	0	0	0	3	3	0	0	0	0
5070	125.5	60.5	2	0	0	0	2	2	0	0	0	0
5071	125.5	61.5	2	0	0	0	2	2	0	0	0	0
5072	125.5	62.5	2	0	0	0	2	2	0	0	0	0
5073	125.5	63.5	2	0	0	0	2	2	0	0	0	0
5074	125.5	64.5	2	0	0	0	2	2	0	0	0	0
5075	125.5	65.5	2	0	0	0	2	2	0	0	0	0
5076	125.5	66.5	2	0	0	0	0	0	-1	0	0	1
5077	125.5	67.5	2	0	0	0	0	0	-1	0	0	1
5078	125.5	68.5	2	0	0	0	0	0	-1	0	0	1
5079	125.5	69.5	2	0	0	0	0	0	-1	0	0	1
5080	125.5	70.5	2	0	0	0	0	0	-1	0	0	1
5081	125.5	71.5	1	0	0	0	0	0	-1	0	0	1
5082	125.5	72.5	0	0	0	0	0	0	0	0	0	0
5083	125.5	73.5	0	0	0	0	0	0	0	0	0	0
5084	126.5	-9.5	8	4	4	0	6	2	-0.25	0	0.142857143	0.142857143
5085	126.5	-8.5	8	6	6	1	7	1	-0.125	0	0.142857143	0.142857143
5086	126.5	-7.5	3	2	3	1	4	1	0.333333333	0	0.142857143	0.142857143
5087	126.5	-3.5	5	4	4	0	5	1	0	0	0	0
5088	126.5	-2.5	1	1	2	1	2	0	1	0	0.333333333	0.333333333
5089	126.5	-1.5	3	1	2	1	4	2	0.333333333	0	0	0
5090	126.5	3.5	3	2	2	0	3	1	0	0	0	0
5091	126.5	4.5	3	0	2	2	5	3	0.666666667	0	0.142857143	0.142857143
5092	126.5	6.5	9	6	8	2	9	1	0	0.222222222	0	0.222222222
5093	126.5	7.5	17	10	13	3	14	1	-0.176470588	0.214285714	0.076036866	0.290322581
5094	126.5	8.5	22	14	17	3	19	2	-0.136363636	0.052631579	0.069319641	0.12195122
5095	126.5	9.5	6	2	6	4	8	2	0.333333333	0.166666667	0.119047619	0.285714286
5096	126.5	10.5	5	1	2	1	3	1	-0.4	0	0.25	0.25
5097	126.5	33.5	6	2	2	0	6	4	0	0	0	0
5098	126.5	34.5	11	2	2	0	6	4	-0.454545455	0	0.294117647	0.294117647
5099	126.5	35.5	12	2	2	0	6	4	-0.5	0	0.333333333	0.333333333
5100	126.5	36.5	12	4	5	1	8	3	-0.333333333	0.125	0.175	0.3
5101	126.5	37.5	14	7	7	0	9	2	-0.357142857	0	0.217391304	0.217391304
5102	126.5	38.5	13	1	6	5	12	6	-0.076923077	0	0.3	0.3
5103	126.5	39.5	12	3	3	0	8	5	-0.333333333	0	0.2	0.2
5104	126.5	40.5	13	1	2	1	9	7	-0.307692308	0	0.238095238	0.238095238
5105	126.5	41.5	14	1	4	3	14	10	0	0.076923077	0.034188034	0.111111111
5106	126.5	42.5	12	2	2	0	9	7	-0.25	0	0.142857143	0.142857143
5107	126.5	43.5	11	1	2	1	10	8	-0.090909091	0	0.1	0.1
5108	126.5	44.5	11	2	2	0	8	6	-0.272727273	0	0.157894737	0.157894737
5109	126.5	45.5	9	0	1	1	8	7	-0.111111111	0	0.058823529	0.058823529
5110	126.5	46.5	8	1	1	0	6	5	-0.25	0	0.142857143	0.142857143
5111	126.5	47.5	8	3	2	0	6	4	-0.25	0	0.142857143	0.142857143
5112	126.5	48.5	8	2	3	1	8	5	0	0	0	0
5113	126.5	49.5	8	2	2	0	7	5	-0.125	0	0.066666667	0.066666667
5114	126.5	50.5	8	2	2	0	6	4	-0.25	0	0.142857143	0.142857143
5115	126.5	51.5	8	3	3	0	6	3	-0.25	0	0.142857143	0.142857143
5116	126.5	52.5	7	1	1	0	6	5	-0.142857143	0	0.076923077	0.076923077
5117	126.5	53.5	2	0	0	0	2	2	0	0	0	0
5118	126.5	54.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
5119	126.5	55.5	3	1	1	0	3	2	0	0	0	0
5120	126.5	56.5	3	1	1	0	3	2	0	0	0	0
5121	126.5	57.5	3	1	2	1	4	2	0.333333333	0	0	0
5122	126.5	58.5	3	2	2	0	3	1	0	0	0	0
5123	126.5	59.5	3	0	0	0	3	3	0	0	0	0
5124	126.5	60.5	2	0	0	0	2	2	0	0	0	0
5125	126.5	61.5	2	0	0	0	2	2	0	0	0	0
5126	126.5	62.5	2	0	0	0	2	2	0	0	0	0
5127	126.5	63.5	2	0	0	0	2	2	0	0	0	0
5128	126.5	64.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
5129	126.5	65.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
5130	126.5	66.5	2	0	0	0	0	0	-1	0	0	1
5131	126.5	67.5	2	0	0	0	0	0	-1	0	0	1
5132	126.5	68.5	2	0	0	0	0	0	-1	0	0	1
5133	126.5	69.5	2	0	0	0	0	0	-1	0	0	1
5134	126.5	70.5	2	0	0	0	0	0	-1	0	0	1
5135	126.5	71.5	0	0	0	0	0	0	0	0	0	0
5136	126.5	72.5	0	0	0	0	0	0	0	0	0	0
5137	126.5	73.5	0	0	0	0	0	0	0	0	0	0
5138	127.5	-8.5	0	0	0	0	0	0	0	0	0	0
5139	127.5	-7.5	0	0	0	0	0	0	0	0	0	0
5140	127.5	-3.5	5	4	4	0	5	1	0	0	0	0
5141	127.5	-1.5	0	0	3	3	3	0	0	0	0	1
5142	127.5	-0.5	6	2	3	1	5	2	-0.166666667	0	0.2	0.2
5143	127.5	0.5	7	4	5	1	6	1	-0.142857143	0	0.076923077	0.076923077
5144	127.5	1.5	10	4	4	0	5	1	-0.5	0	0.333333333	0.333333333
5145	127.5	2.5	7	2	2	1	3	1	-0.571428571	0	0.4	0.4
5146	127.5	26.5	13	11	13	2	13	0	0	0	0	0
5147	127.5	34.5	11	2	4	2	8	4	-0.272727273	0.125	0.138157895	0.263157895
5148	127.5	35.5	14	2	4	2	8	4	-0.428571429	0	0.272727273	0.272727273
5149	127.5	36.5	15	4	7	3	10	3	-0.333333333	0.1	0.18	0.28
5150	127.5	37.5	16	7	8	1	11	3	-0.3125	0	0.185185185	0.185185185
5151	127.5	38.5	15	2	3	1	9	6	-0.4	0	0.25	0.25
5152	127.5	39.5	11	5	7	2	11	4	0	0	0.1	0.1
5153	127.5	40.5	12	2	4	2	10	6	-0.166666667	0	0.2	0.2
5154	127.5	41.5	13	2	5	3	13	8	0	0	0.083333333	0.083333333
5155	127.5	42.5	12	2	4	2	11	7	-0.083333333	0	0.142857143	0.142857143
5156	127.5	43.5	11	1	3	2	11	8	0	0	0.047619048	0.047619048
5157	127.5	44.5	11	4	4	0	8	4	-0.272727273	0	0.157894737	0.157894737
5158	127.5	45.5	11	2	3	1	9	6	-0.181818182	0	0.157894737	0.157894737
5159	127.5	46.5	9	2	2	0	7	5	-0.222222222	0	0.125	0.125
5160	127.5	47.5	8	3	3	1	7	4	-0.125	0	0.142857143	0.142857143
5161	127.5	48.5	8	2	2	0	7	5	-0.125	0	0.066666667	0.066666667
5162	127.5	49.5	9	2	2	0	8	6	-0.111111111	0	0.058823529	0.058823529
5163	127.5	50.5	9	2	2	0	7	5	-0.222222222	0	0.125	0.125
5164	127.5	51.5	9	3	3	0	7	4	-0.222222222	0	0.125	0.125
5165	127.5	52.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
5166	127.5	53.5	4	1	1	0	4	3	0	0	0	0
5167	127.5	54.5	4	0	0	0	4	4	0	0	0	0
5168	127.5	55.5	3	1	2	1	4	2	0.333333333	0	0	0
5169	127.5	56.5	3	1	1	0	3	2	0	0	0	0
5170	127.5	57.5	3	1	1	0	3	2	0	0	0	0
5171	127.5	58.5	3	2	2	0	3	1	0	0	0	0
5172	127.5	59.5	3	0	0	0	3	3	0	0	0	0
5173	127.5	60.5	2	0	0	0	2	2	0	0	0	0
5174	127.5	61.5	2	0	0	0	2	2	0	0	0	0
5175	127.5	62.5	2	0	0	0	2	2	0	0	0	0
5176	127.5	63.5	2	0	0	0	2	2	0	0	0	0
5177	127.5	64.5	2	1	1	0	1	0	-0.5	0	0.333333333	0.333333333
5178	127.5	65.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
5179	127.5	66.5	2	0	0	0	0	0	-1	0	0	1
5180	127.5	67.5	2	0	0	0	0	0	-1	0	0	1
5181	127.5	68.5	2	0	0	0	0	0	-1	0	0	1
5182	127.5	69.5	2	0	0	0	0	0	-1	0	0	1
5183	127.5	70.5	2	0	0	0	0	0	-1	0	0	1
5184	127.5	71.5	1	0	0	0	0	0	-1	0	0	1
5185	127.5	72.5	0	0	0	0	0	0	0	0	0	0
5186	127.5	73.5	0	0	0	0	0	0	0	0	0	0
5187	128.5	-8.5	0	0	0	0	0	0	0	0	0	0
5188	128.5	-7.5	1	1	2	1	2	0	1	0	0.333333333	0.333333333
5189	128.5	-3.5	6	3	3	0	4	1	-0.333333333	0	0.2	0.2
5190	128.5	-2.5	6	2	3	1	5	2	-0.166666667	0	0.090909091	0.090909091
5191	128.5	-1.5	5	1	2	1	3	1	-0.4	0	0.428571429	0.428571429
5192	128.5	-0.5	6	2	3	1	4	1	-0.333333333	0	0.2	0.2
5193	128.5	0.5	6	3	4	1	6	2	0	0	0.090909091	0.090909091
5194	128.5	1.5	8	3	3	0	5	2	-0.375	0	0.230769231	0.230769231
5195	128.5	2.5	2	1	0	0	0	0	-1	0	0	1
5196	128.5	26.5	15	12	13	1	15	2	0	0	0.034482759	0.034482759
5197	128.5	27.5	10	8	12	4	13	1	0.3	0.1	0.117391304	0.217391304
5198	128.5	32.5	10	8	6	0	8	2	-0.2	0	0.111111111	0.111111111
5199	128.5	34.5	8	5	6	1	7	1	-0.125	0.142857143	0.057142857	0.2
5200	128.5	35.5	14	8	9	1	10	1	-0.285714286	0	0.166666667	0.166666667
5201	128.5	36.5	12	5	7	2	9	2	-0.25	0	0.2	0.2
5202	128.5	37.5	13	5	5	0	8	3	-0.384615385	0	0.238095238	0.238095238
5203	128.5	38.5	12	2	4	2	9	5	-0.25	0	0.2	0.2
5204	128.5	40.5	12	5	6	1	11	5	-0.083333333	0	0.090909091	0.090909091
5205	128.5	41.5	13	6	6	0	11	5	-0.153846154	0	0.083333333	0.083333333
5206	128.5	42.5	13	5	4	0	9	5	-0.307692308	0	0.181818182	0.181818182
5207	128.5	43.5	12	4	6	2	11	5	-0.083333333	0	0.142857143	0.142857143
5208	128.5	44.5	11	3	3	0	9	6	-0.181818182	0	0.1	0.1
5209	128.5	45.5	11	2	2	0	9	7	-0.181818182	0	0.1	0.1
5210	128.5	46.5	11	3	3	0	9	6	-0.181818182	0	0.1	0.1
5211	128.5	47.5	8	2	3	1	8	5	0	0.125	0	0.125
5212	128.5	48.5	8	2	2	0	7	5	-0.125	0	0.066666667	0.066666667
5213	128.5	49.5	9	2	2	0	8	6	-0.111111111	0	0.058823529	0.058823529
5214	128.5	50.5	4	1	2	1	5	3	0.25	0	0.111111111	0.111111111
5215	128.5	51.5	3	0	0	0	3	3	0	0	0	0
5216	128.5	52.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
5217	128.5	53.5	4	0	1	1	5	4	0.25	0	0	0
5218	128.5	54.5	4	2	2	0	4	2	0	0	0	0
5219	128.5	55.5	3	1	2	1	4	2	0.333333333	0	0	0
5220	128.5	56.5	3	1	1	0	3	2	0	0	0	0
5221	128.5	57.5	3	1	1	0	3	2	0	0	0	0
5222	128.5	58.5	3	1	1	0	3	2	0	0	0	0
5223	128.5	59.5	2	0	0	0	2	2	0	0	0	0
5224	128.5	60.5	2	0	0	0	2	2	0	0	0	0
5225	128.5	61.5	2	0	0	0	2	2	0	0	0	0
5226	128.5	62.5	2	1	1	0	2	1	0	0	0	0
5227	128.5	63.5	2	1	1	0	2	1	0	0	0	0
5228	128.5	64.5	2	0	1	1	3	2	0.5	0	0	0
5229	128.5	65.5	2	0	1	1	3	2	0.5	0	0	0
5230	128.5	66.5	2	1	1	0	2	1	0	0	0	0
5231	128.5	67.5	2	1	1	0	2	1	0	0	0	0
5232	128.5	68.5	2	0	0	0	2	2	0	0	0	0
5233	128.5	69.5	2	0	0	0	2	2	0	0	0	0
5234	128.5	70.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
5235	128.5	71.5	1	0	1	1	2	1	1	0	0.333333333	0.333333333
5236	128.5	72.5	0	0	0	0	0	0	0	0	0	0
5237	128.5	73.5	0	0	0	0	0	0	0	0	0	0
5238	129.5	-8.5	2	0	0	0	0	0	-1	0	0	1
5239	129.5	-7.5	2	2	2	0	2	0	0	0	0	0
5240	129.5	-3.5	7	3	4	1	5	1	-0.285714286	0	0.272727273	0.272727273
5241	129.5	-2.5	5	1	1	0	3	2	-0.4	0	0.25	0.25
5242	129.5	-1.5	0	0	1	1	1	0	0	0	0	1
5243	129.5	-0.5	3	1	1	0	1	0	-0.666666667	0	0.5	0.5
5244	129.5	0.5	3	0	2	2	5	3	0.666666667	0	0.25	0.25
5245	129.5	27.5	9	8	9	1	10	1	0.111111111	0	0.052631579	0.052631579
5246	129.5	28.5	13	1	4	3	4	0	-0.692307692	0	0.529411765	0.529411765
5247	129.5	32.5	13	9	10	1	13	3	0	0	0.04	0.04
5248	129.5	33.5	6	5	9	4	10	1	0.666666667	0	0.25	0.25
5249	129.5	34.5	5	2	6	4	7	1	0.4	0.4	0.1	0.5
5250	129.5	35.5	10	6	7	1	8	1	-0.2	0.125	0.097222222	0.222222222
5251	129.5	36.5	9	3	3	0	5	2	-0.444444444	0	0.285714286	0.285714286
5252	129.5	37.5	8	2	4	2	6	2	-0.25	0.166666667	0.119047619	0.285714286
5253	129.5	40.5	12	3	4	1	10	6	-0.166666667	0	0.142857143	0.142857143
5254	129.5	41.5	12	3	4	1	10	6	-0.166666667	0	0.142857143	0.142857143
5255	129.5	42.5	13	4	4	0	10	6	-0.230769231	0	0.130434783	0.130434783
5256	129.5	43.5	12	4	5	1	11	6	-0.083333333	0	0.090909091	0.090909091
5257	129.5	44.5	11	4	3	0	7	4	-0.363636364	0	0.222222222	0.222222222
5258	129.5	45.5	10	2	2	0	8	6	-0.2	0	0.111111111	0.111111111
5259	129.5	46.5	10	3	4	1	10	6	0	0	0.052631579	0.052631579
5260	129.5	47.5	8	2	2	0	7	5	-0.125	0	0.066666667	0.066666667
5261	129.5	48.5	9	2	2	0	8	6	-0.111111111	0	0.058823529	0.058823529
5262	129.5	49.5	9	2	2	0	8	6	-0.111111111	0	0.058823529	0.058823529
5263	129.5	50.5	3	0	0	0	3	3	0	0	0	0
5264	129.5	51.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
5265	129.5	52.5	3	0	0	0	3	3	0	0	0	0
5266	129.5	53.5	3	0	0	0	3	3	0	0	0	0
5267	129.5	54.5	3	1	1	0	3	2	0	0	0	0
5268	129.5	55.5	3	1	2	1	4	2	0.333333333	0	0	0
5269	129.5	56.5	3	1	1	0	3	2	0	0	0	0
5270	129.5	57.5	3	1	2	1	4	2	0.333333333	0	0	0
5271	129.5	58.5	3	0	0	0	3	3	0	0	0	0
5272	129.5	59.5	2	0	0	0	2	2	0	0	0	0
5273	129.5	60.5	2	0	0	0	2	2	0	0	0	0
5274	129.5	61.5	3	1	0	0	2	2	-0.333333333	0	0.2	0.2
5275	129.5	62.5	3	1	2	1	4	2	0.333333333	0	0	0
5276	129.5	63.5	2	1	1	0	2	1	0	0	0	0
5277	129.5	64.5	2	0	0	0	2	2	0	0	0	0
5278	129.5	65.5	2	0	0	0	2	2	0	0	0	0
5279	129.5	66.5	2	1	1	0	2	1	0	0	0	0
5280	129.5	67.5	2	1	1	0	2	1	0	0	0	0
5281	129.5	68.5	2	0	1	1	3	2	0.5	0	0	0
5282	129.5	69.5	2	0	1	1	3	2	0.5	0	0	0
5283	129.5	70.5	2	1	1	0	2	1	0	0	0	0
5284	129.5	71.5	0	0	0	0	0	0	0	0	0	0
5285	129.5	72.5	0	0	0	0	0	0	0	0	0	0
5286	129.5	73.5	0	0	0	0	0	0	0	0	0	0
5287	130.5	-8.5	0	0	0	0	0	0	0	0	0	0
5288	130.5	-7.5	0	0	1	1	1	0	0	0	0	1
5289	130.5	-3.5	5	2	2	0	3	1	-0.4	0	0.25	0.25
5290	130.5	-2.5	4	2	2	0	2	0	-0.5	0	0.333333333	0.333333333
5291	130.5	-1.5	5	1	1	0	3	2	-0.4	0	0.25	0.25
5292	130.5	-0.5	8	1	1	0	4	3	-0.5	0	0.333333333	0.333333333
5293	130.5	30.5	12	8	8	0	12	4	0	0	0	0
5294	130.5	31.5	14	10	9	0	12	3	-0.142857143	0	0.076923077	0.076923077
5295	130.5	32.5	17	6	8	2	17	9	0	0.0625	0.028409091	0.090909091
5296	130.5	33.5	14	5	8	3	16	8	0.142857143	0	0.037037037	0.037037037
5297	130.5	34.5	14	7	7	0	12	5	-0.142857143	0	0.076923077	0.076923077
5298	130.5	41.5	12	3	3	0	8	5	-0.333333333	0	0.2	0.2
5299	130.5	42.5	13	3	3	0	10	7	-0.230769231	0	0.130434783	0.130434783
5300	130.5	43.5	12	3	6	3	13	7	0.083333333	0	0.043478261	0.043478261
5301	130.5	44.5	11	6	7	1	11	4	0	0	0.047619048	0.047619048
5302	130.5	45.5	11	5	5	0	10	5	-0.090909091	0	0.047619048	0.047619048
5303	130.5	46.5	9	0	0	0	6	6	-0.333333333	0	0.2	0.2
5304	130.5	47.5	10	2	2	0	7	5	-0.3	0	0.176470588	0.176470588
5305	130.5	48.5	9	3	4	1	8	4	-0.111111111	0	0.058823529	0.058823529
5306	130.5	49.5	8	3	4	1	8	4	0	0	0	0
5307	130.5	50.5	3	0	2	2	5	3	0.666666667	0	0.142857143	0.142857143
5308	130.5	51.5	3	0	0	0	3	3	0	0	0	0
5309	130.5	52.5	3	1	1	0	3	2	0	0	0	0
5310	130.5	53.5	3	1	1	0	3	2	0	0	0	0
5311	130.5	54.5	3	1	1	0	3	2	0	0	0	0
5312	130.5	55.5	3	1	1	0	3	2	0	0	0	0
5313	130.5	56.5	3	1	1	0	3	2	0	0	0	0
5314	130.5	57.5	3	1	1	0	3	2	0	0	0	0
5315	130.5	58.5	3	1	1	0	3	2	0	0	0	0
5316	130.5	59.5	3	0	0	0	3	3	0	0	0	0
5317	130.5	60.5	2	0	0	0	2	2	0	0	0	0
5318	130.5	61.5	3	1	1	0	3	2	0	0	0	0
5319	130.5	62.5	3	0	1	1	4	3	0.333333333	0	0	0
5320	130.5	63.5	2	0	0	0	2	2	0	0	0	0
5321	130.5	64.5	2	0	0	0	2	2	0	0	0	0
5322	130.5	65.5	2	0	1	1	3	2	0.5	0	0	0
5323	130.5	66.5	2	0	0	0	2	2	0	0	0	0
5324	130.5	67.5	2	0	0	0	2	2	0	0	0	0
5325	130.5	68.5	2	0	1	1	3	2	0.5	0	0	0
5326	130.5	69.5	2	0	0	0	2	2	0	0	0	0
5327	130.5	70.5	2	1	1	0	2	1	0	0	0	0
5328	130.5	71.5	1	1	1	0	1	0	0	0	0	0
5329	131.5	-8.5	1	1	1	0	1	0	0	0	0	0
5330	131.5	-7.5	2	0	1	1	1	0	-0.5	0	0.333333333	0.333333333
5331	131.5	-2.5	0	0	2	2	2	0	0	0	0	1
5332	131.5	-1.5	14	1	0	0	3	3	-0.785714286	0	0.647058824	0.647058824
5333	131.5	-0.5	9	1	1	0	4	3	-0.555555556	0	0.384615385	0.384615385
5334	131.5	30.5	5	3	3	0	5	2	0	0	0	0
5335	131.5	31.5	15	10	10	1	13	3	-0.133333333	0	0.111111111	0.111111111
5336	131.5	32.5	17	7	9	2	17	8	0	0	0.0625	0.0625
5337	131.5	33.5	14	6	8	2	15	7	0.071428571	0.071428571	0	0.071428571
5338	131.5	34.5	15	7	9	2	15	6	0	0.071428571	0.032019704	0.103448276
5339	131.5	42.5	0	0	5	5	5	0	0	0	0	1
5340	131.5	43.5	13	3	3	0	10	7	-0.230769231	0	0.130434783	0.130434783
5341	131.5	44.5	11	5	5	0	10	5	-0.090909091	0	0.047619048	0.047619048
5342	131.5	45.5	11	4	4	0	10	6	-0.090909091	0	0.047619048	0.047619048
5343	131.5	46.5	10	0	1	1	7	6	-0.3	0	0.176470588	0.176470588
5344	131.5	47.5	10	2	3	1	8	5	-0.2	0	0.111111111	0.111111111
5345	131.5	48.5	7	3	3	0	7	4	0	0	0	0
5346	131.5	49.5	3	2	2	0	3	1	0	0	0	0
5347	131.5	50.5	3	0	0	0	3	3	0	0	0	0
5348	131.5	51.5	3	1	2	1	4	2	0.333333333	0	0	0
5349	131.5	52.5	3	1	1	0	3	2	0	0	0	0
5350	131.5	53.5	3	1	1	0	3	2	0	0	0	0
5351	131.5	54.5	3	1	2	1	4	2	0.333333333	0	0	0
5352	131.5	55.5	3	1	2	1	4	2	0.333333333	0	0	0
5353	131.5	56.5	3	1	1	0	3	2	0	0	0	0
5354	131.5	57.5	3	1	1	0	3	2	0	0	0	0
5355	131.5	58.5	3	1	1	0	3	2	0	0	0	0
5356	131.5	59.5	3	0	0	0	3	3	0	0	0	0
5357	131.5	60.5	2	1	1	0	2	1	0	0	0	0
5358	131.5	61.5	2	1	1	0	2	1	0	0	0	0
5359	131.5	62.5	2	0	0	0	2	2	0	0	0	0
5360	131.5	63.5	2	0	0	0	2	2	0	0	0	0
5361	131.5	64.5	2	0	0	0	2	2	0	0	0	0
5362	131.5	65.5	2	0	1	1	3	2	0.5	0	0	0
5363	131.5	66.5	2	0	0	0	2	2	0	0	0	0
5364	131.5	67.5	2	0	0	0	2	2	0	0	0	0
5365	131.5	68.5	2	0	1	1	3	2	0.5	0	0	0
5366	131.5	69.5	2	0	0	0	2	2	0	0	0	0
5367	131.5	70.5	2	1	0	0	1	1	-0.5	0	0.333333333	0.333333333
5368	131.5	71.5	0	0	0	0	0	0	0	0	0	0
5369	132.5	-6.5	0	0	0	0	0	0	0	0	0	0
5370	132.5	-5.5	1	1	1	0	1	0	0	0	0	0
5371	132.5	-4.5	10	6	5	1	9	4	-0.1	0.111111111	0.046783626	0.157894737
5372	132.5	-3.5	11	3	4	1	11	7	0	0.090909091	0	0.090909091
5373	132.5	-2.5	21	3	5	2	13	8	-0.380952381	0.076923077	0.21719457	0.294117647
5374	132.5	-1.5	15	7	10	3	14	4	-0.066666667	0.076923077	0.065934066	0.142857143
5375	132.5	-0.5	11	0	1	1	11	10	0	0.090909091	0	0.090909091
5376	132.5	32.5	12	4	6	3	14	8	0.166666667	0.083333333	0	0.083333333
5377	132.5	33.5	14	5	8	3	15	7	0.071428571	0.071428571	0	0.071428571
5378	132.5	34.5	19	4	6	2	18	12	-0.052631579	0.058823529	0.052287582	0.111111111
5379	132.5	35.5	17	3	4	1	15	11	-0.117647059	0	0.096774194	0.096774194
5380	132.5	42.5	9	3	4	1	8	4	-0.111111111	0.125	0.051470588	0.176470588
5381	132.5	43.5	9	1	1	0	7	6	-0.222222222	0	0.125	0.125
5382	132.5	44.5	9	0	0	0	7	7	-0.222222222	0	0.125	0.125
5383	132.5	45.5	11	1	1	0	8	7	-0.272727273	0	0.157894737	0.157894737
5384	132.5	46.5	10	5	5	0	8	3	-0.2	0	0.111111111	0.111111111
5385	132.5	47.5	10	5	5	0	9	4	-0.1	0	0.052631579	0.052631579
5386	132.5	48.5	9	0	1	1	8	7	-0.111111111	0	0.125	0.125
5387	132.5	49.5	3	1	2	1	4	2	0.333333333	0	0.142857143	0.142857143
5388	132.5	50.5	3	0	0	0	3	3	0	0	0	0
5389	132.5	51.5	3	0	0	0	3	3	0	0	0	0
5390	132.5	52.5	3	0	0	0	3	3	0	0	0	0
5391	132.5	53.5	3	0	0	0	3	3	0	0	0	0
5392	132.5	54.5	3	2	2	0	3	1	0	0	0	0
5393	132.5	55.5	3	2	2	0	3	1	0	0	0	0
5394	132.5	56.5	3	1	1	0	3	2	0	0	0	0
5395	132.5	57.5	3	1	1	0	3	2	0	0	0	0
5396	132.5	58.5	3	0	0	0	3	3	0	0	0	0
5397	132.5	59.5	3	0	0	0	3	3	0	0	0	0
5398	132.5	60.5	2	0	0	0	2	2	0	0	0	0
5399	132.5	61.5	2	0	0	0	2	2	0	0	0	0
5400	132.5	62.5	2	0	0	0	2	2	0	0	0	0
5401	132.5	63.5	3	0	0	0	3	3	0	0	0	0
5402	132.5	64.5	2	1	1	0	2	1	0	0	0	0
5403	132.5	65.5	2	1	2	1	3	1	0.5	0	0	0
5404	132.5	66.5	2	2	2	0	2	0	0	0	0	0
5405	132.5	67.5	2	2	2	0	2	0	0	0	0	0
5406	132.5	68.5	2	0	0	0	2	2	0	0	0	0
5407	132.5	69.5	2	1	1	0	2	1	0	0	0	0
5408	132.5	70.5	2	0	0	0	2	2	0	0	0	0
5409	132.5	71.5	2	2	2	0	2	0	0	0	0	0
5410	133.5	-5.5	1	1	7	6	7	0	6	0	0.75	0.75
5411	133.5	-4.5	10	9	9	2	10	1	0	0.2	0	0.2
5412	133.5	-3.5	15	6	9	3	18	9	0.2	0	0.032258065	0.032258065
5413	133.5	-2.5	20	11	9	2	14	5	-0.3	0.076923077	0.195804196	0.272727273
5414	133.5	-1.5	26	12	17	6	22	5	-0.153846154	0.105263158	0.139181287	0.244444444
5415	133.5	-0.5	16	0	2	2	14	12	-0.125	0	0.103448276	0.103448276
5416	133.5	32.5	12	2	2	0	12	10	0	0	0	0
5417	133.5	33.5	18	6	7	2	14	7	-0.222222222	0	0.161290323	0.161290323
5418	133.5	34.5	18	4	5	1	16	11	-0.111111111	0	0.090909091	0.090909091
5419	133.5	35.5	19	6	5	0	15	10	-0.210526316	0	0.117647059	0.117647059
5420	133.5	36.5	8	0	5	5	12	7	0.5	0.125	0.097222222	0.222222222
5421	133.5	42.5	9	4	4	0	7	3	-0.222222222	0	0.125	0.125
5422	133.5	43.5	9	2	3	1	8	5	-0.111111111	0	0.125	0.125
5423	133.5	44.5	9	0	0	0	7	7	-0.222222222	0	0.125	0.125
5424	133.5	45.5	11	1	2	1	9	7	-0.181818182	0	0.157894737	0.157894737
5425	133.5	46.5	11	5	5	0	9	4	-0.181818182	0	0.1	0.1
5426	133.5	47.5	10	5	5	0	8	3	-0.2	0	0.111111111	0.111111111
5427	133.5	48.5	10	0	2	2	9	7	-0.1	0	0.111111111	0.111111111
5428	133.5	49.5	4	2	3	1	5	2	0.25	0	0.111111111	0.111111111
5429	133.5	50.5	3	0	1	1	4	3	0.333333333	0	0	0
5430	133.5	51.5	3	0	0	0	3	3	0	0	0	0
5431	133.5	52.5	3	0	0	0	3	3	0	0	0	0
5432	133.5	53.5	3	0	1	1	4	3	0.333333333	0	0	0
5433	133.5	54.5	3	2	2	0	3	1	0	0	0	0
5434	133.5	55.5	3	2	2	0	3	1	0	0	0	0
5435	133.5	56.5	3	1	1	0	3	2	0	0	0	0
5436	133.5	57.5	3	1	1	0	3	2	0	0	0	0
