ID	Species	Present	Stable_noExpand_V	Stable_noExpand	Stable_WhithExpand	Leading	Trailing	Future	prop_perda
5784	Pristimantis_carranguerorum	2	0	0	0	0	0	0	-1
5785	Anomaloglossus_confusus	1	0	0	0	0	0	0	-1
5793	Plethodon_shenandoah	1	0	0	0	0	0	0	-1
5794	Copiula_pipiens	1	0	0	0	0	0	0	-1
5795	Bolitoglossa_oaxacensis	2	0	0	0	0	0	0	-1
5797	Rulyrana_adiazeta	2	0	0	0	0	0	0	-1
5800	Chiromantis_punctatus	1	0	0	0	0	0	0	-1
5801	Arthroleptis_aureoli	1	0	0	0	0	0	0	-1
5804	Cophixalus_desticans	1	0	0	0	0	0	0	-1
5807	Gastrotheca_dysprosita	1	0	0	0	0	0	0	-1
5808	Pseudophilautus_poppiae	1	0	0	0	0	0	0	-1
5810	Boophis_narinsi	1	0	0	0	0	0	0	-1
5812	Hypsiboas_ericae	1	0	0	0	0	0	0	-1
5817	Otophryne_steyermarki	6	0	0	0	0	0	0	-1
5822	Mantidactylus_albofrenatus	2	0	0	0	0	0	0	-1
5828	Atelopus_nanay	1	0	0	0	0	0	0	-1
5829	Euproctus_platycephalus	2	0	0	0	0	0	0	-1
5832	Mucubatrachus_thyellus	1	0	0	0	0	0	0	-1
5834	Bolitoglossa_orestes	2	0	0	0	0	0	0	-1
5839	Microcaecilia_marvaleewakeae	1	0	0	0	0	0	0	-1
5842	Atelopus_pictiventris	1	0	0	0	0	0	0	-1
5845	Ansonia_tiomanica	1	0	0	0	0	0	0	-1
5848	Bolitoglossa_longissima	1	0	0	0	0	0	0	-1
5849	Cycloramphus_migueli	2	0	0	0	0	0	0	-1
5850	Eleutherodactylus_patriciae	4	0	0	0	0	0	0	-1
5851	Choerophryne_amomani	1	0	0	0	0	0	0	-1
5853	Pristimantis_melanoproctus	1	0	0	0	0	0	0	-1
5857	Cryptotriton_veraepacis	1	0	0	0	0	0	0	-1
5860	Nototriton_guanacaste	1	0	0	0	0	0	0	-1
5863	Gephyromantis_eiselti	2	0	0	0	0	0	0	-1
5864	Pristimantis_jester	2	0	0	0	0	0	0	-1
5868	Hyla_bocourti	1	0	0	0	0	0	0	-1
5870	Allobates_subfolionidificans	1	0	0	0	0	0	0	-1
5871	Leptobrachium_buchardi	1	0	0	0	0	0	0	-1
5872	Siphonops_hardyi	1	0	0	0	0	0	0	-1
5877	Pristimantis_acerus	1	0	0	0	0	0	0	-1
5878	Boophis_andreonei	2	0	0	0	0	0	0	-1
5879	Xenophrys_zunhebotoensis	1	0	0	0	0	0	0	-1
5885	Ischnocnema_karst	1	0	0	0	0	0	0	-1
5887	Scinax_peixotoi	1	0	0	0	0	0	0	-1
5890	Dendrophryniscus_krausae	1	0	0	0	0	0	0	-1
5894	Xenorhina_arfakiana	2	0	0	0	0	0	0	-1
5898	Dendrophryniscus_oreites	1	0	0	0	0	0	0	-1
5902	Leptolalax_khasiorum	1	0	0	0	0	0	0	-1
5903	Pristimantis_farisorum	1	0	0	0	0	0	0	-1
5907	Philautus_garo	1	0	0	0	0	0	0	-1
5908	Hypsiboas_poaju	1	0	0	0	0	0	0	-1
5909	Wakea_madinika	1	0	0	0	0	0	0	-1
5911	Eleutherodactylus_lucioi	1	0	0	0	0	0	0	-1
5912	Diasporus_igneus	1	0	0	0	0	0	0	-1
5917	Hypsiboas_caipora	1	0	0	0	0	0	0	-1
5919	Physalaemus_evangelistai	1	0	0	0	0	0	0	-1
5922	Stumpffia_analamaina	1	0	0	0	0	0	0	-1
5924	Pristimantis_pruinatus	2	0	0	0	0	0	0	-1
5929	Atelopus_mandingues	1	0	0	0	0	0	0	-1
5932	Gegeneophis_seshachari	1	0	0	0	0	0	0	-1
5933	Hynobius_hidamontanus	1	0	0	0	0	0	0	-1
5934	Cacosternum_poyntoni	1	0	0	0	0	0	0	-1
5938	Gyrinophilus_subterraneus	1	0	0	0	0	0	0	-1
5941	Platymantis_browni	3	0	0	0	0	0	0	-1
5945	Osteocephalus_vilmae	1	0	0	0	0	0	0	-1
5947	Mantidactylus_paidroa	1	0	0	0	0	0	0	-1
5950	Pristimantis_condor	1	0	0	0	0	0	0	-1
5952	Anodonthyla_emilei	1	0	0	0	0	0	0	-1
5953	Bolitoglossa_dunni	2	0	0	0	0	0	0	-1
5956	Phrynobatrachus_giorgii	1	0	0	0	0	0	0	-1
5960	Hyloxalus_mystax	1	0	0	0	0	0	0	-1
5963	Pristimantis_devillei	2	0	0	0	0	0	0	-1
5964	Eleutherodactylus_alticola	1	0	0	0	0	0	0	-1
5965	Pristimantis_megalops	1	0	0	0	0	0	0	-1
5966	Amolops_mengyangensis	4	0	0	0	0	0	0	-1
5968	Callulops_kopsteini	1	0	0	0	0	0	0	-1
5971	Hylodes_dactylocinus	2	0	0	0	0	0	0	-1
5973	Plectrohyla_exquisita	1	0	0	0	0	0	0	-1
5977	Chiromantis_senapatiensis	1	0	0	0	0	0	0	-1
5983	Mertensophryne_nyikae	1	0	0	0	0	0	0	-1
5984	Anomaloglossus_beebei	1	0	0	0	0	0	0	-1
5987	Duttaphrynus_brevirostris	2	0	0	0	0	0	0	-1
5991	Bolitoglossa_mombachoensis	1	0	0	0	0	0	0	-1
5992	Physalaemus_deimaticus	1	0	0	0	0	0	0	-1
5995	Rhaebo_ecuadorensis	1	0	0	0	0	0	0	-1
5996	Oreophryne_geminus	1	0	0	0	0	0	0	-1
5997	Leptolalax_pluvialis	1	0	0	0	0	0	0	-1
5999	Huia_modiglianii	3	0	0	0	0	0	0	-1
6002	Arthroleptis_discodactylus	1	0	0	0	0	0	0	-1
6005	Pseudophilautus_stellatus	1	0	0	0	0	0	0	-1
6007	Nyctimystes_montanus	1	0	0	0	0	0	0	-1
6016	Hyloscirtus_sarampiona	1	0	0	0	0	0	0	-1
6019	Allobates_caribe	1	0	0	0	0	0	0	-1
6020	Boulengerula_uluguruensis	1	0	0	0	0	0	0	-1
6023	Chiasmocleis_alagoanus	1	0	0	0	0	0	0	-1
6025	Allobates_humilis	2	0	0	0	0	0	0	-1
6027	Leptodactylus_sabanensis	4	0	0	0	0	0	0	-1
6033	Pristimantis_uisae	2	0	0	0	0	0	0	-1
6034	Pseudoeurycea_tlahcuiloh	1	0	0	0	0	0	0	-1
6042	Bolitoglossa_mulleri	1	0	0	0	0	0	0	-1
6044	Oreophrynella_dendronastes	1	0	0	0	0	0	0	-1
6046	Gracixalus_jinxiuensis	1	0	0	0	0	0	0	-1
6047	Pseudophilautus_frankenbergi	2	0	0	0	0	0	0	-1
6050	Dendropsophus_coffeus	1	0	0	0	0	0	0	-1
6053	Raorchestes_griet	1	0	0	0	0	0	0	-1
6057	Phrynobatrachus_njiomock	1	0	0	0	0	0	0	-1
6058	Atelopus_galactogaster	1	0	0	0	0	0	0	-1
6061	Caecilia_attenuata	1	0	0	0	0	0	0	-1
6062	Brachytarsophrys_chuannanensis	1	0	0	0	0	0	0	-1
6064	Centrolene_fernandoi	1	0	0	0	0	0	0	-1
6066	Oreophryne_insulana	1	0	0	0	0	0	0	-1
6067	Kaloula_indochinensis	1	0	0	0	0	0	0	-1
6068	Elachistocleis_muiraquitan	1	0	0	0	0	0	0	-1
6070	Atelopus_nahumae	2	0	0	0	0	0	0	-1
6071	Allopaa_barmoachensis	1	0	0	0	0	0	0	-1
6073	Theloderma_nagalandense	1	0	0	0	0	0	0	-1
6074	Pristimantis_loujosti	1	0	0	0	0	0	0	-1
6075	Bolitoglossa_aureogularis	1	0	0	0	0	0	0	-1
6077	Tepuihyla_aecii	1	0	0	0	0	0	0	-1
6080	Physalaemus_rupestris	1	0	0	0	0	0	0	-1
6082	Leptolalax_fritinniens	1	0	0	0	0	0	0	-1
6084	Cryptotriton_sierraminensis	1	0	0	0	0	0	0	-1
6085	Pristimantis_leucorrhinus	1	0	0	0	0	0	0	-1
6088	Pristimantis_pecki	1	0	0	0	0	0	0	-1
6089	Syncope_jimi	1	0	0	0	0	0	0	-1
6090	Vitreorana_gorzulae	1	0	0	0	0	0	0	-1
6092	Eleutherodactylus_etheridgei	1	0	0	0	0	0	0	-1
6093	Bokermannohyla_sagarana	1	0	0	0	0	0	0	-1
6096	Gephyromantis_hintelmannae	1	0	0	0	0	0	0	-1
6098	Adenomera_saci	1	0	0	0	0	0	0	-1
6105	Theloderma_bicolor	2	0	0	0	0	0	0	-1
6115	Pseudophilautus_steineri	1	0	0	0	0	0	0	-1
6116	Afrixalus_enseticola	1	0	0	0	0	0	0	-1
6121	Pristimantis_stictoboubonus	1	0	0	0	0	0	0	-1
6127	Eleutherodactylus_leberi	1	0	0	0	0	0	0	-1
6129	Physalaemus_orophilus	3	0	0	0	0	0	0	-1
6130	Pristimantis_atratus	4	0	0	0	0	0	0	-1
6131	Chiasmocleis_crucis	1	0	0	0	0	0	0	-1
6133	Oreobates_remotus	1	0	0	0	0	0	0	-1
6135	Cophixalus_zweifeli	1	0	0	0	0	0	0	-1
6141	Chiasmocleis_devriesi	1	0	0	0	0	0	0	-1
6142	Plectrohyla_psiloderma	2	0	0	0	0	0	0	-1
6144	Bokermannohyla_gouveai	1	0	0	0	0	0	0	-1
6145	Leptolalax_arayai	1	0	0	0	0	0	0	-1
6153	Craugastor_epochthidius	2	0	0	0	0	0	0	-1
6154	Platymantis_indeprensus	1	0	0	0	0	0	0	-1
6155	Chalcorana_megalonesa	1	0	0	0	0	0	0	-1
6160	Fejervarya_chilapata	1	0	0	0	0	0	0	-1
6161	Eleutherodactylus_juanariveroi	1	0	0	0	0	0	0	-1
6163	Mannophryne_yustizi	1	0	0	0	0	0	0	-1
6165	Anomaloglossus_parimae	1	0	0	0	0	0	0	-1
6166	Pseudophilautus_hankeni	1	0	0	0	0	0	0	-1
6168	Microhyla_fusca	1	0	0	0	0	0	0	-1
6173	Calluella_minuta	1	0	0	0	0	0	0	-1
6176	Plectrohyla_quecchi	1	0	0	0	0	0	0	-1
6178	Pseudoeurycea_anitae	1	0	0	0	0	0	0	-1
6179	Phrynopus_paucari	2	0	0	0	0	0	0	-1
6182	Bolitoglossa_oresbia	1	0	0	0	0	0	0	-1
6184	Litoria_andiirrmalin	4	0	0	0	0	0	0	-1
6185	Oedipina_gracilis	2	0	0	0	0	0	0	-1
6186	Nyctibatrachus_sylvaticus	1	0	0	0	0	0	0	-1
6189	Nymphargus_mariae	1	0	0	0	0	0	0	-1
6191	Leptolalax_botsfordi	1	0	0	0	0	0	0	-1
6194	Pseudophilautus_sahai	1	0	0	0	0	0	0	-1
6196	Myersiohyla_chamaeleo	1	0	0	0	0	0	0	-1
6199	Pristimantis_kareliae	2	0	0	0	0	0	0	-1
6200	Fejervarya_moodiei	1	0	0	0	0	0	0	-1
6208	Limnonectes_khasianus	1	0	0	0	0	0	0	-1
6209	Pseudophilautus_sirilwijesundarai	1	0	0	0	0	0	0	-1
6211	Paratelmatobius_yepiranga	1	0	0	0	0	0	0	-1
6213	Calluella_smithi	1	0	0	0	0	0	0	-1
6215	Platypelis_milloti	2	0	0	0	0	0	0	-1
6218	Caudacaecilia_paucidentula	1	0	0	0	0	0	0	-1
6220	Paedophryne_oyatabu	1	0	0	0	0	0	0	-1
6222	Dendropsophus_battersbyi	1	0	0	0	0	0	0	-1
6223	Rhacophorus_spelaeus	1	0	0	0	0	0	0	-1
6224	Xenorhina_ophiodon	1	0	0	0	0	0	0	-1
6225	Pristimantis_ornatus	1	0	0	0	0	0	0	-1
6231	Gastrotheca_splendens	1	0	0	0	0	0	0	-1
6233	Oedipina_salvadorensis	1	0	0	0	0	0	0	-1
6234	Hyloxalus_spilotogaster	1	0	0	0	0	0	0	-1
6239	Eurycea_chisholmensis	2	0	0	0	0	0	0	-1
6240	Dendropsophus_yaracuyanus	2	0	0	0	0	0	0	-1
6242	Xenophrys_sangzhiensis	1	0	0	0	0	0	0	-1
6244	Amietophrynus_chudeaui	1	0	0	0	0	0	0	-1
6246	Vitreorana_parvula	1	0	0	0	0	0	0	-1
6247	Pseudophilautus_maia	1	0	0	0	0	0	0	-1
6251	Pristimantis_pinguis	2	0	0	0	0	0	0	-1
6254	Leptodactylus_guianensis	1	0	0	0	0	0	0	-1
6255	Eleutherodactylus_adelus	1	0	0	0	0	0	0	-1
6262	Pseudophilautus_schmarda	2	0	0	0	0	0	0	-1
6269	Caecilia_antioquiaensis	1	0	0	0	0	0	0	-1
6273	Oreobates_granulosus	1	0	0	0	0	0	0	-1
6275	Hyperolius_brachiofasciatus	2	0	0	0	0	0	0	-1
6276	Eleutherodactylus_nivicolimae	1	0	0	0	0	0	0	-1
6283	Hyloxalus_pulcherrimus	1	0	0	0	0	0	0	-1
6288	Eleutherodactylus_griphus	1	0	0	0	0	0	0	-1
6289	Neurergus_derjugini	2	0	0	0	0	0	0	-1
6291	Mannophryne_orellana	1	0	0	0	0	0	0	-1
6293	Xenophrys_wuliangshanensis	4	0	0	0	0	0	0	-1
6295	Atelopus_oxapampae	1	0	0	0	0	0	0	-1
6298	Leptolalax_alpinus	1	0	0	0	0	0	0	-1
6304	Leptodactylus_oreomantis	2	0	0	0	0	0	0	-1
6309	Ambystoma_granulosum	1	0	0	0	0	0	0	-1
6317	Paramesotriton_longliensis	1	0	0	0	0	0	0	-1
6321	Pristimantis_vertebralis	1	0	0	0	0	0	0	-1
6323	Stefania_percristata	1	0	0	0	0	0	0	-1
6326	Pseudophilautus_lunatus	1	0	0	0	0	0	0	-1
6328	Litoria_spenceri	4	0	0	0	0	0	0	-1
6329	Gastrotheca_phalarosa	1	0	0	0	0	0	0	-1
6332	Colostethus_latinasus	1	0	0	0	0	0	0	-1
6337	Plethodon_cheoah	1	0	0	0	0	0	0	-1
6339	Chiropterotriton_mosaueri	1	0	0	0	0	0	0	-1
6340	Adenomera_lutzi	1	0	0	0	0	0	0	-1
6342	Platymantis_manus	2	0	0	0	0	0	0	-1
6343	Plectrohyla_tecunumani	1	0	0	0	0	0	0	-1
6344	Melanophryniscus_vilavelhensis	1	0	0	0	0	0	0	-1
6345	Bokermannohyla_ibitipoca	1	0	0	0	0	0	0	-1
6346	Nyctibatrachus_shiradi	1	0	0	0	0	0	0	-1
6353	Hyperolius_nimbae	1	0	0	0	0	0	0	-1
6357	Oedipina_fortunensis	1	0	0	0	0	0	0	-1
6366	Anomaloglossus_moffetti	1	0	0	0	0	0	0	-1
6367	Isthmohyla_tica	1	0	0	0	0	0	0	-1
6369	Craugastor_milesi	4	0	0	0	0	0	0	-1
6371	Hyperolius_inyangae	1	0	0	0	0	0	0	-1
6372	Pristimantis_bernali	1	0	0	0	0	0	0	-1
6374	Pseudophilautus_flaviventris	1	0	0	0	0	0	0	-1
6378	Discoglossus_montalentii	4	0	0	0	0	0	0	-1
6383	Ichthyophis_davidi	1	0	0	0	0	0	0	-1
6384	Bolitoglossa_savagei	2	0	0	0	0	0	0	-1
6386	Gyrinophilus_palleucus	5	0	0	0	0	0	0	-1
6388	Oreophryne_pseudasplenicola	1	0	0	0	0	0	0	-1
6391	Plethodon_sequoyah	1	0	0	0	0	0	0	-1
6397	Ranitomeya_defleri	1	0	0	0	0	0	0	-1
6398	Ichthyophis_nokrekensis	1	0	0	0	0	0	0	-1
6399	Atelopus_chirripoensis	1	0	0	0	0	0	0	-1
6404	Rhombophryne_mangabensis	1	0	0	0	0	0	0	-1
6405	Pseudophilautus_terebrans	1	0	0	0	0	0	0	-1
6407	Litoria_jeudii	1	0	0	0	0	0	0	-1
6408	Amolops_iriodes	1	0	0	0	0	0	0	-1
6410	Hyalinobatrachium_pallidum	1	0	0	0	0	0	0	-1
6412	Litoria_obtusirostris	1	0	0	0	0	0	0	-1
6414	Mannophryne_oblitterata	4	0	0	0	0	0	0	-1
6417	Ansonia_penangensis	1	0	0	0	0	0	0	-1
6418	Melanophryniscus_simplex	1	0	0	0	0	0	0	-1
6419	Chiasmocleis_mantiqueira	1	0	0	0	0	0	0	-1
6420	Craugastor_greggi	2	0	0	0	0	0	0	-1
6422	Myersiohyla_aromatica	1	0	0	0	0	0	0	-1
6423	Incilius_bocourti	1	0	0	0	0	0	0	-1
6425	Nyctibatrachus_poocha	1	0	0	0	0	0	0	-1
6432	Litoria_longicrus	1	0	0	0	0	0	0	-1
6438	Fejervarya_greenii	2	0	0	0	0	0	0	-1
6440	Anodonthyla_pollicaris	2	0	0	0	0	0	0	-1
6443	Nyctibatrachus_indraneili	1	0	0	0	0	0	0	-1
6444	Hyloxalus_utcubambensis	2	0	0	0	0	0	0	-1
6445	Taruga_fastigo	1	0	0	0	0	0	0	-1
6449	Pseudoeurycea_kuautli	1	0	0	0	0	0	0	-1
6450	Philautus_cardamonus	2	0	0	0	0	0	0	-1
6455	Austrochaperina_mehelyi	1	0	0	0	0	0	0	-1
6457	Colostethus_yaguara	1	0	0	0	0	0	0	-1
6458	Duttaphrynus_scorteccii	2	0	0	0	0	0	0	-1
6460	Atelopus_mucubajiensis	1	0	0	0	0	0	0	-1
6461	Oreolalax_nanjiangensis	2	0	0	0	0	0	0	-1
6462	Allobates_bromelicola	1	0	0	0	0	0	0	-1
6464	Platymantis_nakanaiorum	1	0	0	0	0	0	0	-1
6467	Arthroleptis_carquejai	1	0	0	0	0	0	0	-1
6469	Leptolalax_eos	1	0	0	0	0	0	0	-1
6473	Atelopus_orcesi	1	0	0	0	0	0	0	-1
6474	Cynops_glaucus	1	0	0	0	0	0	0	-1
6475	Bolitoglossa_centenorum	1	0	0	0	0	0	0	-1
6479	Pseudohynobius_shuichengensis	1	0	0	0	0	0	0	-1
6483	Ceratophrys_testudo	1	0	0	0	0	0	0	-1
6485	Pristimantis_onorei	1	0	0	0	0	0	0	-1
6492	Xenopus_boumbaensis	1	0	0	0	0	0	0	-1
6499	Cophixalus_verecundus	1	0	0	0	0	0	0	-1
6500	Feihyla_palpebralis	7	0	0	0	0	0	0	-1
6504	Allobates_picachos	1	0	0	0	0	0	0	-1
6506	Dendropsophus_grandisonae	1	0	0	0	0	0	0	-1
6507	Duellmanohyla_soralia	2	0	0	0	0	0	0	-1
6509	Proceratophrys_caramaschii	1	0	0	0	0	0	0	-1
6513	Eleutherodactylus_amplinympha	1	0	0	0	0	0	0	-1
6517	Plectrohyla_labedactyla	1	0	0	0	0	0	0	-1
6519	Pristimantis_simonbolivari	1	0	0	0	0	0	0	-1
6521	Stumpffia_be	1	0	0	0	0	0	0	-1
6524	Atelopus_marinkellei	1	0	0	0	0	0	0	-1
6528	Pristimantis_museosus	1	0	0	0	0	0	0	-1
6530	Oreobates_sanctaecrucis	1	0	0	0	0	0	0	-1
6535	Plethodon_amplus	1	0	0	0	0	0	0	-1
6538	Chthonerpeton_exile	1	0	0	0	0	0	0	-1
6539	Leptolalax_lateralis	1	0	0	0	0	0	0	-1
6540	Scaphiophryne_gottlebei	1	0	0	0	0	0	0	-1
6542	Thorius_grandis	1	0	0	0	0	0	0	-1
6544	Melanophryniscus_setiba	1	0	0	0	0	0	0	-1
6545	Oreophryne_streiffeleri	1	0	0	0	0	0	0	-1
6547	Craugastor_taurus	3	0	0	0	0	0	0	-1
6549	Scinax_danae	2	0	0	0	0	0	0	-1
6553	Hypsiboas_phaeopleura	2	0	0	0	0	0	0	-1
6554	Bolitoglossa_guaneae	1	0	0	0	0	0	0	-1
6557	Allobates_amissibilis	1	0	0	0	0	0	0	-1
6558	Stumpffia_pygmaea	1	0	0	0	0	0	0	-1
6561	Pristimantis_romanorum	1	0	0	0	0	0	0	-1
6567	Pristimantis_actinolaimus	1	0	0	0	0	0	0	-1
6569	Plethodon_aureolus	2	0	0	0	0	0	0	-1
6570	Fejervarya_iskandari	2	0	0	0	0	0	0	-1
6571	Pristimantis_koehleri	1	0	0	0	0	0	0	-1
6572	Scinax_tupinamba	1	0	0	0	0	0	0	-1
6573	Dendropsophus_minimus	1	0	0	0	0	0	0	-1
6577	Scinax_lutzorum	1	0	0	0	0	0	0	-1
6580	Aromobates_tokuko	1	0	0	0	0	0	0	-1
6583	Rana_sauteri	1	0	0	0	0	0	0	-1
6584	Phrynopus_tautzorum	1	0	0	0	0	0	0	-1
6585	Hylodes_fredi	1	0	0	0	0	0	0	-1
6587	Ischnocnema_abdita	1	0	0	0	0	0	0	-1
6600	Ischnocnema_melanopygia	1	0	0	0	0	0	0	-1
6601	Isthmohyla_rivularis	1	0	0	0	0	0	0	-1
6602	Bolitoglossa_mucuyensis	1	0	0	0	0	0	0	-1
6609	Ptychohyla_erythromma	1	0	0	0	0	0	0	-1
6611	Phrynobatrachus_bequaerti	2	0	0	0	0	0	0	-1
6616	Caecilia_albiventris	1	0	0	0	0	0	0	-1
6624	Pristimantis_angustilineatus	3	0	0	0	0	0	0	-1
6627	Plectrohyla_dasypus	1	0	0	0	0	0	0	-1
6629	Ambystoma_bombypellum	1	0	0	0	0	0	0	-1
6633	Cophixalus_monticola	1	0	0	0	0	0	0	-1
6641	Hyloscirtus_lascinius	1	0	0	0	0	0	0	-1
6645	Atelopus_sonsonensis	1	0	0	0	0	0	0	-1
6648	Craugastor_campbelli	1	0	0	0	0	0	0	-1
6650	Stumpffia_roseifemoralis	2	0	0	0	0	0	0	-1
6651	Telmatobius_necopinus	1	0	0	0	0	0	0	-1
6652	Gegeneophis_goaensis	1	0	0	0	0	0	0	-1
6653	Bolitoglossa_nussbaumi	1	0	0	0	0	0	0	-1
6655	Pristimantis_pastazensis	1	0	0	0	0	0	0	-1
6657	Bolitoglossa_diminuta	1	0	0	0	0	0	0	-1
6658	Eleutherodactylus_montanus	4	0	0	0	0	0	0	-1
6662	Callulops_omnistriatus	1	0	0	0	0	0	0	-1
6667	Bolitoglossa_xibalba	1	0	0	0	0	0	0	-1
6668	Pristimantis_melanogaster	1	0	0	0	0	0	0	-1
6669	Leptobrachium_waysepuntiense	1	0	0	0	0	0	0	-1
6671	Philoria_sphagnicolus	2	0	0	0	0	0	0	-1
6673	Pristimantis_susaguae	4	0	0	0	0	0	0	-1
6675	Chikila_darlong	1	0	0	0	0	0	0	-1
6676	Uraeotyphlus_gansi	1	0	0	0	0	0	0	-1
6677	Hyloscirtus_tigrinus	1	0	0	0	0	0	0	-1
6688	Hyperolius_tornieri	1	0	0	0	0	0	0	-1
6689	Pristimantis_metabates	1	0	0	0	0	0	0	-1
6692	Pristimantis_saltissimus	3	0	0	0	0	0	0	-1
6695	Incilius_fastidiosus	3	0	0	0	0	0	0	-1
6698	Bolitoglossa_porrasorum	2	0	0	0	0	0	0	-1
6699	Allobates_hodli	1	0	0	0	0	0	0	-1
6701	Sooglossus_thomasseti	1	0	0	0	0	0	0	-1
6702	Bufotes_zugmayeri	2	0	0	0	0	0	0	-1
6703	Oreophryne_anamiatoi	1	0	0	0	0	0	0	-1
6707	Pristimantis_minimus	1	0	0	0	0	0	0	-1
6715	Callulops_dubius	2	0	0	0	0	0	0	-1
6717	Pristimantis_terraebolivaris	1	0	0	0	0	0	0	-1
6719	Aromobates_ericksonae	1	0	0	0	0	0	0	-1
6727	Telmatobius_halli	1	0	0	0	0	0	0	-1
6728	Raorchestes_munnarensis	1	0	0	0	0	0	0	-1
6737	Hydromantes_imperialis	4	0	0	0	0	0	0	-1
6738	Hyalinobatrachium_lemur	1	0	0	0	0	0	0	-1
6741	Hylarana_crassiovis	3	0	0	0	0	0	0	-1
6742	Atelopus_onorei	1	0	0	0	0	0	0	-1
6743	Hyloscirtus_pacha	1	0	0	0	0	0	0	-1
6744	Craugastor_azueroensis	2	0	0	0	0	0	0	-1
6746	Mertensophryne_mocquardi	4	0	0	0	0	0	0	-1
6750	Ichthyophis_glutinosus	4	0	0	0	0	0	0	-1
6753	Oedipina_chortiorum	1	0	0	0	0	0	0	-1
6756	Cophixalus_albolineatus	1	0	0	0	0	0	0	-1
6759	Centrolene_gemmatum	1	0	0	0	0	0	0	-1
6761	Cophixalus_neglectus	1	0	0	0	0	0	0	-1
6765	Pseudopaludicola_ameghini	1	0	0	0	0	0	0	-1
6766	Callulops_valvifer	1	0	0	0	0	0	0	-1
6767	Cryptobatrachus_pedroruizi	1	0	0	0	0	0	0	-1
6768	Atelopus_epikeisthos	1	0	0	0	0	0	0	-1
6772	Litoria_majikthise	1	0	0	0	0	0	0	-1
6774	Boophis_spinophis	1	0	0	0	0	0	0	-1
6775	Nymphargus_anomalus	1	0	0	0	0	0	0	-1
6780	Tylototriton_yangi	1	0	0	0	0	0	0	-1
6783	Hyloxalus_edwardsi	2	0	0	0	0	0	0	-1
6786	Atelopus_reticulatus	1	0	0	0	0	0	0	-1
6793	Colostethus_furviventris	1	0	0	0	0	0	0	-1
6794	Scinax_imbegue	1	0	0	0	0	0	0	-1
6797	Atelopus_muisca	1	0	0	0	0	0	0	-1
6798	Pristimantis_bambu	2	0	0	0	0	0	0	-1
6802	Atelopus_balios	1	0	0	0	0	0	0	-1
6805	Bolitoglossa_omniumsanctorum	1	0	0	0	0	0	0	-1
6809	Odorrana_yentuensis	1	0	0	0	0	0	0	-1
6810	Gephyromantis_ranjomavo	1	0	0	0	0	0	0	-1
6813	Hypsiboas_joaquini	4	0	0	0	0	0	0	-1
6815	Cophixalus_daymani	1	0	0	0	0	0	0	-1
6823	Thorius_lunaris	2	0	0	0	0	0	0	-1
6826	Scutiger_ningshanensis	2	0	0	0	0	0	0	-1
6827	Pseudophilautus_hoffmanni	1	0	0	0	0	0	0	-1
6829	Leptobrachium_mangyanorum	1	0	0	0	0	0	0	-1
6830	Caecilia_dunni	4	0	0	0	0	0	0	-1
6832	Adelophryne_meridionalis	1	0	0	0	0	0	0	-1
6835	Megaelosia_lutzae	1	0	0	0	0	0	0	-1
6841	Fejervarya_brama	1	0	0	0	0	0	0	-1
6842	Litoria_mystax	1	0	0	0	0	0	0	-1
6845	Rhacophorus_arvalis	1	0	0	0	0	0	0	-1
6847	Engystomops_puyango	1	0	0	0	0	0	0	-1
6849	Caecilia_pressula	1	0	0	0	0	0	0	-1
6850	Pseudophilautus_silvaticus	1	0	0	0	0	0	0	-1
6854	Hylarana_menglaensis	1	0	0	0	0	0	0	-1
6858	Babina_hainanensis	1	0	0	0	0	0	0	-1
6859	Niceforonia_columbiana	1	0	0	0	0	0	0	-1
6862	Charadrahyla_altipotens	2	0	0	0	0	0	0	-1
6863	Amietophrynus_urunguensis	1	0	0	0	0	0	0	-1
6864	Phrynobatrachus_chukuchuku	1	0	0	0	0	0	0	-1
6868	Amietia_poyntoni	1	0	0	0	0	0	0	-1
6874	Bombina_microdeladigitora	1	0	0	0	0	0	0	-1
6878	Pristimantis_surdus	2	0	0	0	0	0	0	-1
6882	Ingerana_xizangensis	2	0	0	0	0	0	0	-1
6883	Bokermannohyla_itapoty	1	0	0	0	0	0	0	-1
6884	Ecnomiohyla_sukia	1	0	0	0	0	0	0	-1
6896	Pristimantis_mnionaetes	1	0	0	0	0	0	0	-1
6898	Ctenophryne_aequatorialis	4	0	0	0	0	0	0	-1
6900	Callixalus_pictus	4	0	0	0	0	0	0	-1
6901	Nototriton_tapanti	1	0	0	0	0	0	0	-1
6904	Rhinella_arborescandens	1	0	0	0	0	0	0	-1
6906	Stumpffia_madagascariensis	1	0	0	0	0	0	0	-1
6912	Platymantis_bimaculatus	1	0	0	0	0	0	0	-1
6913	Atelopus_exiguus	4	0	0	0	0	0	0	-1
6917	Excidobates_mysteriosus	1	0	0	0	0	0	0	-1
6918	Bokermannohyla_izecksohni	1	0	0	0	0	0	0	-1
6919	Brachycephalus_guarani	1	0	0	0	0	0	0	-1
6921	Pristimantis_simoterus	2	0	0	0	0	0	0	-1
6922	Tylototriton_lizhenchangi	1	0	0	0	0	0	0	-1
6924	Leptolalax_minimus	1	0	0	0	0	0	0	-1
6925	Pseudophilautus_fulvus	1	0	0	0	0	0	0	-1
6927	Cophixalus_tetzlaffi	1	0	0	0	0	0	0	-1
